product_id|product_name|aisle_id|department_id
15395|Organic Caramel Crunch With Sea Salt Chocolate Bar|45|19
15399|Almondmilk Creamer, Vanilla|91|16
15438|Mayonnaise, Classic|72|13
15467|Core Gluten Free Mint Chocolate Bar|3|19
15498|Brownie Scratch Baking Mix|17|13
15519|Pear, Kiwi, Peas & Spinach Organic Baby Food|92|18
15537|Kickstart Black Cherry Energy Drink|77|7
15541|Original Almondmilk|91|16
15567|Crunchy Chickpeas Falafel|50|19
15569|Perfect Pinch Lemon & Pepper Seasoning|104|13
15577|Red Zone Collection Deodrant - Swagger|80|11
15595|Spanish Rice|63|9
15613|Salted Tub of Butter|36|16
15622|Chipotle In Adobo Sauce Peppers|30|6
15630|Organic Fat Free Refried Pinto Beans|59|15
15653|Extra Broad Noodles|131|9
15672|Brownie Bites|61|19
15686|Classic Pretzel Crackers|107|19
15716|Packets No Calorie Sweetener|17|13
15740|Pumpkin Fig Ancient Grain Granola|57|14
15772|Pineapple Spears|32|4
15780|Breakfast Blend Medium Roast Ground Coffee|26|7
15790|Organic Veggie Bites|42|1
15803|Organic Sweet Potato Puree|17|13
15804|Fuji Apple Juice|31|7
15805|Gourmet Cut Caesar Croutons|89|13
15817|Pistachio Biscotti|93|3
15825|100 Calorie Variety Pack Ice Cream Bar|37|1
15842|Dairy Free Coconut Milk Yogurt Alternative|120|16
15860|Natural Apple Sauce Cups|99|15
15872|Celery Hearts|83|4
15891|Barbecue Sauce|5|13
15902|100 Calorie  Per Bag Popcorn|23|19
15906|Midnight Moon|2|16
15923|Supremely Spicy Hummus|67|20
15925|Macaroni and Cheese|38|1
15934|Moroccan Lentil Pie|13|20
15937|Shallot|83|4
15992|Blackberry Serrano Yogurt|120|16
15995|Organic Cinnamon Apple Sauce|99|15
16000|Deep Clean Body and Face Bar|127|11
16004|Cheese, Provolone|21|16
16019|All-In-One French Vanilla Nutritional Shake Sachet|65|11
16020|Original Crescent Rolls|105|13
16031|Clean Day Honeysuckle Scent Multi-Surface Cleaner|114|17
16072|Sport Chocolate Peanut Butter Protein Bar|3|19
16089|Mild Cheddar|21|16
16108|Deli-Sliced Hot Jalapeño Peppers|110|13
16122|All In One Coconut Almond Packet|65|11
16133|Bombay Spice Crunchy Chickpeas|76|6
16137|Spicy Chili Seasoning|104|13
16143|Chocolate Chunk Cookies|61|19
16145|Organic Cannellini Beans|59|15
16146|Dark Chocolate Covered Salted Almonds|45|19
16147|Sauce Chipotle Tinga Chicken Slow Cook|5|13
16168|Large Organic Omega3 Brown Eggs|86|16
16185|Sharp Cheddar Cheese|21|16
16192|Premium Natural Pepper Jack Cheese|21|16
16198|Natural Uncured Turkey Hot Dog|106|12
16202|Canola Spray Oil With Butter Flavor|19|13
16221|Golden Oreo Sandwich Cookies|61|19
16235|Vanilla Keurig Brewed K-Cups|26|7
16277|Broccoli|83|4
16281|Solid White Albacore Tuna|95|15
16283|Fresh Asparagus|83|4
16290|Sparkling Clementine Juice|77|7
16349|Organic Yams|83|4
16350|Variety Snack Pack|50|19
16382|Natural Smooth Peanut Butter|88|13
16384|Just Mangos Organic Baby Food|92|18
16387|Cold-Pressed Organic Grapefruit|98|7
16398|Guava Goddess Organic Kambucha|31|7
16462|Ready-to-Bake 9 Inch Pie Crusts|105|13
16464|Sweet & Salty Nut Almond Granola Bars|3|19
16469|Broccoli Cheddar Quiche|13|20
16479|Fruit Spread, Deluxe, Strawberry|88|13
16521|Walnut Halves & Pieces|117|19
16525|Organic Chopped Garlic|81|15
16560|Organic Stage 2 Carrots Baby Food|92|18
16563|Advanced Redness + Irritation Relief Eye Drops|44|11
16570|Organic Fresh Carrot Chips|123|4
16578|Quartered Artichoke Hearts|81|15
16589|Plantain Chips|107|19
16615|Zero Calories Berry Nutrient Enhanced Water|64|7
16616|Organic Sliced White Mushrooms|123|4
16630|Cough & Chest Congestion Chestal Honey Cough Syrup|11|11
16665|Banana Bread Sprouted Bar|3|19
16696|Coke Classic|77|7
16703|4% Milkfat Large Curd Cottage Cheese|108|16
16732|Peanut Milk Chocolate XXL Bag|45|19
16754|Flip PB&J Low-Fat Greek Yogurt|120|16
16759|Organic Carrot Bunch|83|4
16768|100% Lactose Free Reduced Fat Calcium Enriched Milk|91|16
16789|Whole Care Spearmint Toothpaste|20|11
16797|Strawberries|24|4
16823|Organic Beef Broth|69|15
16825|Vegan Smooth Chocolate Nutritional Shake|65|11
16837|Organic Mushroom Chef S Sampler|123|4
16848|Hickory Smoked Ultra Thin Deli Slices|14|20
16932|Noodles, Sesame, Vegan, Tray|13|20
16953|Creamy Peanut Butter|88|13
16965|Chocolate Ice Cream|37|1
16973|Organic Pitted Green Olives|110|13
16994|Chocolate Brownie Kid Z Bar|3|19
16995|Sliced Soppressata Salame|96|20
17002|Strawberry ZFruit|3|19
17008|Shredded Sharp Cheddar Cheese|21|16
17021|Baked Mini Beef Meatballs|34|1
17022|Elbows Pasta|131|9
17027|Avocado Roll|13|20
17044|French Baguette|112|3
17080|Clementina Sparkling Beverage|115|7
17118|Natural Sugar Free Spearmint Mints|46|19
17122|Honeycrisp Apples|24|4
17123|Organic Honeydew|24|4
17145|Colombia Los Picos Coffee|26|7
17149|Gluten Free Chicken Breast Tenders|34|1
17151|Honey Maid Cinnamon Grahams|78|19
17155|Ranch Dip Mix|51|13
17157|Organic Chicken Breasts|34|1
17160|Smooth & Creamy Organic Lowfat French Vanilla Yogurt|120|16
17167|Max Fresh Cool Mint Toothpaste|20|11
17170|Little Yums Pumpkin and Banana Teething Wafers|92|18
17181|Natural Goddess Dressing|89|13
17183|Peach Yoghurt|120|16
17191|Tangerine|77|7
17200|Wild Blueberry Preserves|88|13
17206|Organic Tomato Sauce No Salt Added|81|15
17207|Non Fat Greek Yogurt|120|16
17213|Organic Montebello Tagliatelle Italian Pasta|131|9
17219|Sweet Potato Cakes|52|1
17224|Oats & Honey Gluten Free Granola|3|19
17261|2nd Foods Organic  Pear and Spinach Baby Food|92|18
17264|Stand 'n Stuff Taco Shells|30|6
17284|Organic Sugar Snap Peas|83|4
17313|Hass Avocado Variety|24|4
17323|Turkey Skinless Smoked Sausage|106|12
17326|Natural Wild Caught Brisling Sardines in Extra Virgin Olive Oil|95|15
17335|Signature Blend K-Cup Packs Coffee|26|7
17341|Presliced Everything Bagels|93|3
17355|Compostable Coffee Filters|26|7
17395|Yellow Nectarine|24|4
17400|Organic Lettuce|83|4
17407|Cranberry Kombucha|31|7
17419|Sprouted Whole Wheat Bread|112|3
17454|Organic 90% Ground Beef|7|12
17461|Air Chilled Organic Boneless Skinless Chicken Breasts|35|12
17468|Raw Almonds|117|19
17477|Organic Peach Kefir|120|16
17484|Thin And Crispy Corn Tortilla Chips|107|19
17485|Organic Coconut Banana Bite|50|19
17487|Orange Juice 100% Juice|31|7
17553|Lowfat Blueberry Yogurt|120|16
17559|Stand 'N Stuff Taco Dinner|30|6
17568|Pitted Prunes|117|19
17572|Organic Red Beet & Spinach Ravioli|12|9
17600|YoKids Squeezers Organic Low-Fat Yogurt, Strawberry|120|16
17601|Peppermint Caffeine Free Herbal Tea Bags|94|7
17616|Goldfish Cheddar Baked Snack Crackers|78|19
17619|Premium Fish Sauce|66|6
17628|Lemon Bag|100|21
17642|Take Alongs, Bowls & Lids|85|17
17652|Air Chilled Breaded Chicken Breast Nuggets|129|1
17659|Flavored Bread Crumbs|5|13
17668|Unsweetened Chocolate Almond Breeze Almond Milk|91|16
17706|Organic Whole Grain Wheat English Muffins|93|3
17710|9 inch Deep Dish Pie Crusts|58|1
17721|Original Dairy Free Coconut Milk|91|16
17744|Dark Chocolate  with A Touch Of Sea Salt|45|19
17747|Plastic Wrap|54|17
17757|Red Beet Bunch|100|21
17758|Strawberry Rhubarb Yoghurt|120|16
17789|Soy Free Buttery Spread|91|16
17794|Carrots|83|4
17795|Organic Green Leaf Lettuce|83|4
17803|Organic Cultured Sour Cream|108|16
17807|Gluten Free Blueberry Waffles|52|1
17819|Concord Grape Jelly|88|13
17823|Organic Dried Whole Blueberries|117|19
17824|Chunky Blue Cheese Yogurt Dressing|89|13
17828|Organic Spinach & Feta Dinner Sausage|106|12
17862|Minced Garlic|81|15
17871|Grade A Goat Milk|84|16
17872|Total 2% Lowfat Plain Greek Yogurt|120|16
17902|Liquid Egg Whites|86|16
17936|Beef & Cheese Taquitos|38|1
17938|Organic Strawberry Whole Milk Greek Yogurt|120|16
17944|Organic Micro Greens Sprouts|83|4
17948|Frozen Organic Wild Blueberries|116|1
17949|Mild Cheddar Cheese Sticks|21|16
17957|Organic Applesauce|99|15
17979|Small Batch Authentic Taqueria Tortilla Chips|107|19
17987|Creamy Wheat Hot Cereal|130|14
17993|Shredded Colby & Monterey Jack Cheeses|21|16
18000|Pecan Pie|8|3
18027|Ezekiel 4:9 Bread Organic Sprouted Whole Grain|112|3
18059|Fruit and Nut Bar - Peanut Butter Chocolate Chip|3|19
18079|Veggie Burger, Quarter Pound|42|1
18095|Gluten Free Whole Grain Bagels|93|3
18117|100% Organic Unbleached All-Purpose Flour|17|13
18221|Butternut Squash Tamales with Roasted Green Chiles|13|20
18234|Organic Spinach Bunch|83|4
18272|Slices Cheddar Cheese|21|16
18281|Popped Dark Chocolate with Sea Salt Granola Bar|3|19
18286|Ramen, Vegan, Miso|69|15
18288|Sea Salt Potato Chips|107|19
18296|Natural Applesauce|99|15
18337|Classic Mild Cheddar Macaroni & Cheese|4|9
18352|Flax Plus Organic Pumpkin Flax Granola|57|14
18353|Traditional Chicken Burrito|38|1
18362|Organic Bread with 21 Whole Grains|112|3
18370|Organic Shredded Mozzarella|21|16
18376|Wild Skipjack Light Tuna|95|15
18377|Avocado Oil, Popcorn|23|19
18382|Saltine Crackers|78|19
18394|Asian Chopped Salad with Dressing|123|4
18409|Outrageous B & B Pickles|110|13
18411|100% Pure Sesame Seed Oil|66|6
18413|European-Style Cultured Butter|36|16
18419|3D White Glamorous White Multi-Care Whitening Fresh Mint Flavor Mouthwash|20|11
18434|Organic Whole Crimini Mushrooms|83|4
18441|Organic Ketchup|72|13
18444|Apple + Blueberry Fruit Bar|3|19
18465|Organic Grade A Free Range Large Brown Eggs|86|16
18502|Licorice Soft Eating Raspberry|45|19
18523|Total 2% All Natural Greek Strained Yogurt with Honey|120|16
18531|Organic Heavy Whipping Cream|53|16
18534|Grade A Extra Large Eggs|86|16
18557|Original Bar BBQ Sauce|5|13
18564|Diet Ginger Ale All Natural Soda|77|7
18567|Low Fat No Chicken Noodle Soup|69|15
18594|Emmentaler Swiss Slices|21|16
18598|Expeller Pressed Coconut Oil Spray|19|13
18599|Garlic Couscous|4|9
18618|Baked Caesar Snapea Crisps|50|19
18625|Black Beans Refried Beans|59|15
18656|Organic Red Potato|83|4
18670|Original Enriched Rice Drink|91|16
18677|Minis, Coconut Milk, Non-Dairy Frozen Dessert, no sugar added Vanilla Bar|37|1
18689|Dairy-Free Chive Cream Cheese|108|16
18713|Diced Fire Roasted W/Garlic Tomatoes|81|15
18725|Light Very Cherry Yogurt|120|16
18746|Pomodoro Fresco Creamy Vodka Pasta Sauce|9|9
18751|Taster's Choice House Blend Instant Coffee|26|7
18770|Uncured Italian Dry Salami|96|20
18783|Limited Edition Cranberry Bagels|93|3
18792|Goldfish Pretzel Baked Snack Crackers|78|19
18811|Organic Apple Juice|98|7
18814|Chicken Bean and Rice Burrito|38|1
18829|Dairy Free Grated Parmesan Style Topping|91|16
18838|Best Cinnamon Bread|112|3
18840|Intense Dark Chocolate with Sea Salt & Roasted Almonds|45|19
18847|Sweet Condensed Coconut Milk Organic|91|16
18849|Red Chile Enchilada Sauce|30|6
18880|Organic Free Range Low Sodium Chicken Broth|69|15
18881|Coconut Milk Vanilla Frozen Dessert|37|1
18891|Classic Almond Butter All Natural|88|13
18894|Sourdough English Muffins|93|3
18901|Organic Wild Blueberry Fruit Spread|88|13
18926|Fat Free Strawberry Yogurt|120|16
18956|Truffle Mousse|67|20
18963|Apple Cider Vinegar|19|13
18971|Lite Mocha Frappuccino|26|7
18975|Uncured Cherry Smoked Bacon|106|12
19003|Celery|83|4
19006|Dark Chocolate Pretzels with Sea Salt|107|19
19007|Organic Vegetable Lasagna|38|1
19019|Uncured Slow Cooked Ham|96|20
19025|Light Italian Dressing|89|13
19047|Just Sweet Potatoes Stage 1|92|18
19048|Organic Butternut Squash|83|4
19049|Peeled Garlic|123|4
19057|Organic Large Extra Fancy Fuji Apple|24|4
19068|Boneless And Skinless Chicken Breast|35|12
19069|Ice Cream Sandwiches|37|1
19072|Cultured Raspberry Coconut Milk Dairy Free|120|16
19078|Strawberry Watermelon Sparkling Water|115|7
19080|All Natural Four Cheese Ravioli|12|9
19097|Light Harvest Peach Yogurt|120|16
19105|Pure Zero Punched Energy Drink|64|7
19112|Tart Cherry Melon Kombucha|31|7
19125|Extra Ginger Brew Jamaican Style Ginger Beer|77|7
19138|Plus Lotion 2 Ply Tissues|54|17
19154|Coconut Fruit Bars|37|1
19156|Fat Free Blueberry Yogurt|120|16
19167|Premium Cape Cod Fresh Cranberries|123|4
19171|100% Lactose Free Organic 2% Reduced Fat Milk|84|16
19173|Orange Calcium & Vitamin D Pulp Free|98|7
19174|Chicken Enchilada Bowl|38|1
19182|Vanilla Almond Builder's Protein Bar|65|11
19190|Curved Panty Liners|126|11
19204|Organic Heritage Flakes Cereal|121|14
19213|Turkey Pot Pie|38|1
19231|Brussels Sprouts Stalks|83|4
19240|Organic Fuji Red Apple Chips|107|19
19244|Grassfed Whole Milk Strawberry Yogurt|120|16
19261|Rocky Mountain Sourdough Bread|112|3
19296|Whole Black Peppercorns|104|13
19305|Medium House Blend Decaf Ground Coffee|26|7
19307|Medium Red Taco Sauce|30|6
19311|Almond Flour Tortillas|128|3
19336|Graduates Grabbers Pear and Squash|92|18
19337|Organic Pineapple Crushed|99|15
19338|Stage 2 Cherry, Sweet Corn, and Greek Yogurt Baby Food|92|18
19348|Fat Free Milk|84|16
19366|Sprouted Organic Cinnamon Raisin English Muffins|93|3
19370|Roasted Tomato Salsa|51|13
19376|Gluten Free Crunchy Vanilla Cereal|121|14
19382|Crunch Granola Bar Chocolate Chip|3|19
19385|Channa Masala Indian Cuisine|76|6
19398|Bread, Natural Fitness|112|3
19436|Bone Organic Chicken with Ginger Broth|69|15
19443|Dark Chocolate Cherry Cashew Plus Antioxidants Bars|3|19
19446|Thick & Chunky Salsa|67|20
19451|Comforting Chamomile Tea|94|7
19467|Arnica Montana 30 C|47|11
19468|Classic Yellow Mustard|72|13
19478|Organic Marinara Pasta Sauce|9|9
19488|Select-A-Size White Paper Towels|54|17
19503|Udon Soup Bowl|66|6
19508|Corn Tortillas|128|3
19511|Half And Half|53|16
19513|Moroccan Argan Oil + Argan Stem Cell Triple Moisture Conditioner|22|11
19559|Rosemary Truffle Gourmet Popcorn|23|19
19596|Tempura Shrimp|66|6
19604|Medium Scarlet Raspberries|24|4
19607|Black Forest Shaved 98% Fat Free Ham|96|20
19628|Organic Blueberries Package|18|10
19635|Rose Black|31|7
19653|Rich Taste Extra Virgin Olive Oil|19|13
19660|Spring Water|115|7
19677|Original Pure Creamy Almond Milk|91|16
19678|Organic Russet Potato|83|4
19691|Green Seedless Grapes|32|4
19701|Thin & Crispy Spinach & Garlic Pizza|79|1
19706|Organic Nectarine|24|4
19734|Classic Mix Variety|107|19
19753|Pomegranate Concentrate|98|7
19773|Walnut Butter, Raw, with Cashews|88|13
19811|Honey + Ginger Beets|123|4
19816|Sonoma Traditional Flour Tortillas 10 Count|128|3
19821|Chocolate Chip|3|19
19858|Dairy Free Gluten Free Strawberry Cheesecake|61|19
19887|Unsweetened Vanilla Almond Breeze|91|16
19893|Almond Breeze Almond Coconut Milk|91|16
19895|Sliced Prosciutto|96|20
19904|Organic Creamy Butternut Squash Soup|69|15
19910|Old Fashioned Nutty Chunky Peanut Butter|88|13
19937|Crab Cake, Vegan|91|16
19964|Organic Raspberry Leaf Herbal Tea|94|7
20015|Grandma's Hummus|67|20
20022|Granulated White Cane Sugar|17|13
20052|Organic Cinnamon Sticks|104|13
20082|Organic Whole Milk with DHA Omega-3|84|16
20084|Pineapple Apple Mint Organic Cold Pressed Juicd|31|7
20114|Jalapeno Peppers|83|4
20118|Krinkle Cut Sea Salt Potato Chips|107|19
20119|Sparkling Water Berry|115|7
20127|Organic Lentil Beans|59|15
20158|Tofu Firm|14|20
20169|Annie Peely Fruit 4.5 Z|50|19
20200|Organic Broth Ramen|4|9
20211|Fresh & Fruity Arbequina Extra Virgin Olive Oil|19|13
20286|Drawstring Tall Kitchen Bags|60|17
20297|Original Animal Crackers|78|19
20323|Strained Tomatoes|81|15
20327|Organic All Natural Blueberry Mini Waffles|52|1
20345|Thin Crust Pepperoni Pizza|79|1
20380|Blueberry Oats and Quinoa Whole Grain Snack|92|18
20382|Natural Honey Peanut Butter|88|13
20383|Pepper Greens|123|4
20392|Hair Bender Whole Bean Coffee|26|7
20396|Organic Himalayan Raw White Honey|29|13
20410|Tofu Shirataki Fettuccine Noodle Substitute|66|6
20460|Organic Quick Cooking Rolled Oats|130|14
20468|Recipe Secrets Onion Soup & Dip Mix|69|15
20490|Pumpkin Banana Mighty 4 Bars|92|18
20512|Original Cereal|121|14
20518|Club Delight Sausage, Egg, & Cheese Sandwiches|106|12
20520|Mild Diced Green Chiles|81|15
20523|Vitamin C Gummy Bears|47|11
20536|Organic 100% Whole Wheat No. 4 Spaghetti|131|9
20542|Lime Ginger Lemon Agave|31|7
20549|Organic Orzo|131|9
20564|Organic Chewy Peanut Butter Banana Bites|50|19
20567|Organic Regular Cotton Tampons No Applicator|126|11
20574|Roasted Turkey|96|20
20580|Original Real Vegetable Chips|107|19
20583|Sourdough Baguette|112|3
20588|Vegan Buttery Sticks|91|16
20600|Sweet & Salty Kettlecorn|23|19
20608|Grapeseed Oil|19|13
20658|Mega Pack Everyday Plates|111|17
20670|Organic Lentil Vegetable Soup|69|15
20682|Cinnamon Raisin Swirl Pre-Sliced Bagels|93|3
20686|Raspberry Licorice Bar|45|19
20703|Broad Noodles|131|9
20721|Jumbo Shells Pasta|131|9
20723|Probiotics Tropical Green Juice Drink|31|7
20734|Organic Medjool Dates|117|19
20738|Plain Bagels|93|3
20747|New Orleans Style Original Red Beans and Rice Mix|4|9
20754|Mediterranean Mint Gelato|37|1
20781|Original Sambucus For Kids Bio Certified Elderberry|11|11
20788|Olive Oil & Sel Gris Sourdough Flatbread|128|3
20794|Kombucha, Organic Raw, Citrus|31|7
20840|Classic Vanilla Flavor Marshmallow Minis|17|13
20842|Total 0% Greek Yogurt|120|16
20869|Yellow Potato|83|4
20878|French Lavender Hand Soap|25|11
20887|Feta Crumbles Cheese|21|16
20891|Jammy Sammy Grape Jelly & Peanut Butter Snack Size Sandwich Bar|61|19
20899|Goo Berry Pie Probugs Kefir|120|16
20919|Baby Spinach Salad|123|4
20940|Organic Low Fat Milk|84|16
20947|Passionberry Bliss Kombucha Drink|31|7
20955|Cereal|121|14
20960|Peppermint 16 Pieces Sugar Free Gum|46|19
20989|Meritage Espresso Whole Bean Coffee|26|7
20995|Organic Broccoli Florets|116|1
21009|Crispy Wheat, Crackers|78|19
21011|Condensed Cream of Chicken Soup|69|15
21019|Roasted Red Pepper Hummus|67|20
21038|Organic Spelt Tortillas|128|3
21070|Lightly Sweet Popcorn|23|19
21072|Organic Blackberry Sorbet Bars|37|1
21076|Pretzel Sandwiches Cheddar Cheese|107|19
21077|Cara Cara Navel Orange|24|4
21090|12 Hour Chest Congestion|11|11
21095|Barbecue Chipotle Cheddar Tamales|13|20
21137|Organic Strawberries|24|4
21170|Microwaveable Mac & Cheese|4|9
21174|I Heart Baby Kale|123|4
21183|Organic Gold Beet Bunch|83|4
21195|Organic Extra Virgin Olive Oil|19|13
21203|Carrot Juice Organic Pure Originals|31|7
21267|Sourdough Bread|112|3
21288|Blackberries|24|4
21289|Cultured Vanilla Coconut Milk|120|16
21291|Organic Cheddar Crazy Bugs Macaroni & Cheese Dinner|69|15
21292|Rainbow Bell Peppers|32|4
21304|Whole Baby Bella Mushrooms|83|4
21323|Organic Cotton Intimate Wipes|126|11
21326|Organic Apple|117|19
21333|Original Whipped Cream Cheese|108|16
21334|Organic Peeled Garlic|123|4
21338|Silver Tequila|124|5
21344|Multigrain Sandwich Bread|112|3
21359|Regular Instant Irish Oatmeal|130|14
21372|Lotion With Aloe & E Upright Facial Tissue|54|17
21376|Pretzel Crisps Original Deli Style Pretzel Crackers|107|19
21377|Multigrain Wheat Thins Crackers|78|19
21385|Butter Lettuce|32|4
21405|Organic Red Radish, Bunch|83|4
21410|Deli Fresh Honey Smoked Turkey Breast, 98% Fat Free, Gluten Free|96|20
21417|Organic Creamy Tomato Soup|69|15
21426|Food-Based Calcium with Magnesium & Vitamin D3 Tablets|47|11
21445|Spicy Italian Uncured Sausage|106|12
21447|Light Fat Free Blueberry Patch Yogurt|120|16
21449|Teriyaki Chick'n Strips|42|1
21461|Triple Creme Goat Brie|21|16
21463|Vanilla Bean Light Ice Cream|37|1
21468|Mocca-Java Decaffeinated Ground Coffee|26|7
21472|Original Pepperoni Pizza|79|1
21497|White Sandwich Bread|112|3
21506|Organic Raisin Bran Cereal|121|14
21511|Lite Balsamic Dressing|89|13
21512|Homestyle Mashed Potatoes|13|20
21518|100% Natural Skin & Hair Revitalizing Coconut Oil|22|11
21526|Organic Golden Round Crackers|78|19
21527|Unsweetened Whole Milk Blueberry Greek Yogurt|120|16
21543|Organic Quick Oats|130|14
21567|Blueberry Almond Breakfast Bars|48|14
21572|Cheez-It Cheddar Cracker|78|19
21573|Roasted Pine Nut Hummus|67|20
21591|Premium Golden Seeded Hamburger Buns|43|3
21603|Blueberry Blaze Trail Mix|125|19
21607|Gluten Free Vanilla Granola|57|14
21612|Men +Care Clean Comfort Body and Face Wash|127|11
21614|Crackers Harvest Whole Wheat|78|19
21616|Organic Baby Arugula|123|4
21628|Slow Roasted Chick'n Tandoori|14|20
21642|Peanut Butter Coconut Soft Baked Cookies|61|19
21650|Ginger Soda|77|7
21681|Sriracha Sauce|72|13
21694|Mini Classic Ice Cream|37|1
21709|Sparkling Lemon Water|115|7
21724|Stir-fry Rice Noodles|66|6
21732|Hibiscus Pineapple Lychee Tea|94|7
21737|Baby Food Stage 2 Raspberry Spinach & Greek Yogurt|92|18
21743|Birthday Cake|8|3
21777|Maple Quinoa Cluster With Chia Seeds|57|14
21783|Coconut Milk Vanilla Mini Sandwiches|37|1
21791|Mini Whole Wheat Pita Bread|128|3
21795|Extra Virgin Olive Oil Rich Taste|19|13
21800|Organic Honey Mustard Dressing|89|13
21809|Organic Green Cardamom|104|13
21810|White Chocolate Baking Chips|17|13
21814|Concord Grapes|24|4
21847|Lemongrass Citrus Scent Disinfecting Wipes|114|17
21849|Original Scent HE Laundry Detergent|75|17
21868|Bathroom Tissue, Unscented, Double Rolls, 3-Ply|54|17
21872|Organic Italian Salad|123|4
21903|Organic Baby Spinach|123|4
21927|Organic Boneless Skinless Chicken Breast|35|12
21929|Corn Tortillas Gluren Free|128|3
21931|Grassfed Whole Milk Blueberry Yogurt|120|16
21938|Green Bell Pepper|83|4
21955|All Natural Marinara Pasta Sauce|9|9
21970|Green Works All Purpose Cleaner|114|17
21973|Dairy-Free Drinkable Cashewgurt Wild Blueberry Organic|100|21
22000|The Original Worcestershire Sauce|72|13
22006|Kefir Lowfat Probiotic Peach|120|16
22007|Minced Ginger|81|15
22021|Low Fat Key Lime Blended Greek Yogurt|120|16
22025|YoBaby Blueberry Apple Yogurt|120|16
22035|Organic Whole String Cheese|21|16
22050|5 Flavors Sugar Free Hard Candy Variety Pack|45|19
22083|Original Sambucus For Kids Standardized Elderberry|11|11
22087|Whole Celery Seed|104|13
22089|Vitamin D Milk|84|16
22106|Organic Low Sodium Beef Flavored Broth|69|15
22113|Organi Cheddar Cheese Mild sliced|21|16
22115|Sonoma Handmade Style Corn Tortillas|128|3
22122|Stage 2 Green Bean Pear Greek Yogurt Baby Food|92|18
22141|Vegan Ramen Chicken Flavor|69|15
22142|100% Pure Pumpkin|17|13
22151|Tart Cherry Yoghurt|120|16
22169|Pineapple Slices|99|15
22170|Organic Multigrain with Flax English Muffins|93|3
22178|Sweet Italian Sausage|106|12
22198|4X Ultra Concentrated Natural Laundry Detergent, Free & Clear|75|17
22210|Organic Stage 2 Broccoli Pears & Peas Baby Food|92|18
22218|Outshine Fruit Bars|37|1
22224|Whole Milk Plain Greek Yogurt|120|16
22227|Coconut Cream Pie|3|19
22234|Organic Blonde Coconut Palm Sugar|17|13
22240|Strawberry Licorice Twist|45|19
22241|Organic Garlic Roasted Garlic Pasta Sauce|9|9
22247|Organic Chives|16|4
22249|Pepsi|77|7
22255|Organic Nonfat Greek Yogurt With Lemon|120|16
22256|Organic Throat Comfort Tea|94|7
22276|Black Bean Veggie Burger|42|1
22281|Chicken Noodle Soup|1|20
22286|Organic Super Beet Juice|98|7
22290|Organic Chai Tea Bags|94|7
22293|Gummy Worms|45|19
22298|Yo Baby Organic Whole Milk Banana Mango Yogurt|120|16
22308|Bread, Gluten Free, White Sandwich|58|1
22367|Total 0% Cherry Nonfat Yogurt|120|16
22384|Italian Dill Pickle Chips|110|13
22395|Tomato Sauce|81|15
22400|Peanut Butter, Classic|88|13
22403|Brick Oven Crust Meat Trio Pizza|79|1
22418|Imitation Crab Sticks|15|12
22452|Toothbrushes, Soft, Full Head, Value Pack|20|11
22474|Cheddar Bunnies Snack Crackers|78|19
22475|Jicama|83|4
22504|Organic Mountain Forest Amber Honey|29|13
22512|Organic Refined Sunflower Oil|19|13
22522|2nd Foods Organic Apples, Carrots & Squash Baby Food|92|18
22525|Dried Strawberries|117|19
22533|Honey-Herb Drops Cough Suppressant|11|11
22535|April Fresh Fabric Softener|75|17
22559|Kitchen Cheese Enchilada|38|1
22576|Cheez Whiz Original Cheese Dip|51|13
22591|Chipotle Peppers in Adobo Sauce|30|6
22594|Quattro Formaggi Four Cheeses Pizza|13|20
22613|Organic African Nectar Herbal Tea|94|7
22620|Chocolate Peanut Butter Ice Cream|37|1
22640|Organic Half And Half|53|16
22656|Tomato Condensed Soup|69|15
22666|Cucumbers Facial Wipes Soothing - 30 CT|25|11
22671|Vegetarian Organic Great Northern Beans Low Sodium|59|15
22672|Pasta Zero Spaghetti Shirataki Noodles|14|20
22677|Vegan Margherita Pizza With Daiya Cheeze|79|1
22699|Steamfresh Premium Selects Broccoli Florets|116|1
22719|Minestrone R&W Condensed Soup|69|15
22721|Creamy Peanut Butter Dark Roasted|88|13
22744|Gluten Free Vegan Chocolate Chip Cookie Dough|119|1
22759|Reduced Sodium Chicken Base|69|15
22771|2nd Foods Squash Baby Food|92|18
22801|Provolone Cheese & Italian Dry Salame, Deli Thin Sliced, Snack Pack|96|20
22802|Mineral Water|115|7
22819|Organic Medium Chili|59|15
22824|Monterey Jack|21|16
22825|Organic D'Anjou Pears|24|4
22827|Organic Black Mission Figs|18|10
22849|Bunny-Luv Fresh Organic Carrots|123|4
22857|Pure Wildflower Raw Honey|29|13
22860|Buckwheat Soba|13|20
22866|Sharp Cheddar Cheese Shredded|21|16
22882|Light Mozzarella String Cheese|21|16
22888|90% Lean Ground Beef|122|12
22890|Toll House Semi-Sweet Chocolate Morsels|17|13
22915|Builder's Chocolate Peanut Butter Bar|3|19
22920|Roasted & Salted Shelled Pistachios|117|19
22922|Organic Canola Oil|19|13
22933|Protein Bar Chocolate Peanut Butter|3|19
22935|Organic Yellow Onion|83|4
22952|Farfalle Pasta|131|9
22959|Reduced Fat Milk 100% Lactose Free|91|16
22963|Organic Roasted Turkey Breast|96|20
22969|Sweeet Potato, Apple, Carrot & Cinnamon Organic Superfoods|92|18
22989|Smoked Sausage|106|12
